LP,Address,Description,TLAND balance,TLAND staked,Advisors Vesting,Private Vesting,Subme Vesting,STT Vesting,TLAND SUM,LP SUM (balance + staked),TLAND TOTAL,,LP MULTIPLIER
4341,terra1geajvjweyq6wug6mwhpyr0wh4xze7uvqvvnvsp,,0,8061,0,0,0,0,8061,221734719,938531842,,
4342,terra1gemy6tvxng5krprqraswd53t5rjwdxdvdhcq2k,,87590,0,0,0,0,0,87590,0,87590,,
4343,terra1geqjqvg2hzdu5nylpjagjattvzrc6vvs8fcdzy,,0,0,0,0,0,0,0,0,0,,
4344,terra1gesedjc03ehm7hjnsy2rjxpkg6qm2qjjm3w86t,,1339700233,0,0,0,0,0,1339700233,0,1339700233,,
4345,terra1geslvp6n8zdu77hu3w2x8cca9rrvl08s5pllru,,10797059,0,0,0,0,0,10797059,0,10797059,,
4346,terra1gesrpu69fc74aj3zjgk76hsrl8rm2kuygymyrh,,520975770,0,0,0,0,0,520975770,0,520975770,,
4347,terra1gf6sg0w76sqyttdpdesr4xpzeykhjgxaz6rfdf,,6961461559,0,0,37222520000,0,0,44183981559,2560,44183992395,,
4348,terra1gf7sdmess69lne9mm8e45wac5vp92tfdcvmd95,,0,0,0,0,0,0,0,0,0,,
4349,terra1gfgu26p6tchgsx37tuvj62ktr06kklwrqmhfqu,,0,0,0,0,0,66290505,66290505,0,66290505,,
4350,terra1gfkq44hgtua5jy0dumpuw407vcqgcce32qam2s,,844246837,0,0,0,0,0,844246837,0,844246837,,
4351,terra1gflscw82fsa6ydcfhapkz2qmsr3ynhnkvadv2g,,41726873,111583783,0,0,0,313661483,466972139,0,466972139,,
4352,terra1gfwjelsmcmyyp3d4cu8gvrn9u3ww6ncc9ewxxd,,0,788855797,0,0,0,8086,788863883,2780,788875650,,
4353,terra1gfyx9qpxqqwm75vrxaw5m5gx2wskxtmuqvhusq,,0,0,0,0,0,0,0,0,0,,
4354,terra1gg0cd74n5j4wptwkrjgat3zpaj72t2au94p9q2,,0,0,0,0,0,0,0,0,0,,
4355,terra1gg0p5xjyvj3zg8nkuyw8x65tngp2p7rr53qxpp,,0,0,0,0,0,0,0,0,0,,
4356,terra1gg4jhxquxllqt9sc7gpz2yh93clrqr7fp58uak,,0,0,0,0,0,2007073046,2007073046,0,2007073046,,
4357,terra1gg8f6jlkd4g9hrmwrzv67t6mx2zvw5u764jp5r,,0,0,0,0,0,0,0,0,0,,
4358,terra1ggf9ru2kzm0f5vytx8hlnkmdefuh20rc3v00yq,,0,1000000,0,0,0,772541387,773541387,0,773541387,,
4359,terra1gggzkjwe6k7uwd8aax6qaqcnuf88m6nv6twjpr,,0,0,0,0,0,0,0,0,0,,
4360,terra1ggl8cuskqxd56qq4wf7mhfenvtk7a8d47j8c7k,,0,0,0,0,0,0,0,0,0,,
4361,terra1ggrd83aw2pzee986txs74masma74npr6m3mhvr,,0,0,0,0,0,0,0,0,0,,
4362,terra1ggrke0k25eplxxh2ydhzk34zxs3gs79n4wnv0x,,2742020,0,0,0,0,0,2742020,0,2742020,,
4363,terra1ggshm7mt04ns3h34mmh0ujpk8smpwfs0ntn87x,,0,0,0,0,0,11122890,11122890,0,11122890,,
4364,terra1ggtcu3ppm09qcvq3e2zfvgnhsej4zp07wsyx5f,,0,0,0,0,0,0,0,0,0,,
4365,terra1ggxhuwy2cgpeup0fcnp6ky82mm9tdnq5e63n8f,,0,0,0,0,0,220,220,0,220,,
4366,terra1ggyqy6zexk4n3xhcp3srxwhnfl47y8rhls3df9,,0,0,0,1999800000,0,0,1999800000,0,1999800000,,
4367,terra1gh2y0auqa5tyzc8u0wx64se4m7vtpdlur5yw2g,,101340133,0,0,0,0,0,101340133,0,101340133,,
4368,terra1gh75fj5zdawqh9u7rzstjfl7rm5ralgvn2hv7q,,0,0,0,0,0,0,0,0,0,,
4369,terra1gh808f7sj72tm9pswnhgz2n8hdkll6fvq5h9wg,,7367972,0,0,0,0,0,7367972,0,7367972,,
4370,terra1ghaqj4ascn8es54fs3gwfm4efnw3ef3stvd2sv,,0,0,0,0,0,0,0,0,0,,
4371,terra1ghcshnqlvhxscfkkznc9fg0h5zpemt50pjhqx5,,0,0,0,0,0,0,0,0,0,,
4372,terra1ghhlaf4d30u46m4xcg4p8pzcvhrr7dtnmrln4t,,0,0,0,0,0,1236729010,1236729010,0,1236729010,,
4373,terra1ghl6atx3u80ruj0wqdlrautkj0mt468jle5w23,,0,0,0,0,0,0,0,0,0,,
4374,terra1ghnp8zzqmwd0ea2yesd8fcqp677tfxymz57tx3,,0,0,0,0,0,11310,11310,0,11310,,
4375,terra1ghnw5ufh5wfzqsac6qcwt0cf4htnt5yyjdtwjk,,0,0,0,0,0,126357139,126357139,0,126357139,,
4376,terra1ght2athhq6934lexf8dp5zzpfwr3wxlmkgkvc5,,5224827,0,0,0,0,0,5224827,0,5224827,,
4377,terra1ght9drk0lvzf2zyeaxx6vq2fv3wmmz7fksphee,,0,1601,0,0,0,820270531,820272132,0,820272132,,
4378,terra1ghwm750fd3a5mfcka8lsscudrjxxss89zx20kc,,0,0,0,0,0,3585399419,3585399419,0,3585399419,,
4379,terra1gj4ntvc9rnd0xn0kmxmwe3negs3gp4f8mk5n5w,,0,0,0,0,0,1064700778,1064700778,329705081,2460224494,,
4380,terra1gj8aa87scxh6wf2mpfudxrxps0uhfn3usvc2yh,,492221517,0,0,0,0,0,492221517,0,492221517,,
4381,terra1gj8jdeqn3zf5lycpzzrs4pkwgxr50l25ghkv6n,,0,0,0,0,0,0,0,0,0,,
4382,terra1gjc2kg7er2s7z5kj025s4chngullwfcu2uqd66,,87590,0,0,0,0,0,87590,0,87590,,
4383,terra1gjd8s46z2l0wxxms30wez73yuxuk4g39h8m7cp,,0,10432063,0,0,0,0,10432063,0,10432063,,
4384,terra1gjfztwsxcu7jckdqx93593u4te4aanz5jt6c7y,,0,0,0,0,0,0,0,0,0,,
4385,terra1gjg77gz5z396zz6mu83dpnxl90jm3rq97zpmfd,,77250,0,0,0,0,0,77250,0,77250,,
4386,terra1gjgeg5ejph62fkdr02ar7pz8e5j9apmjnyjcaf,,0,0,0,0,0,0,0,136933652,579591186,,
4387,terra1gjgp5n3wkdm4m9ekel3qmxp2xcrzkddr9c38ys,,0,0,0,0,0,0,0,0,0,,
4388,terra1gjk0akmxejt09xpgn2xrx7pn9yg06yzsdlwjve,,663740,0,0,0,0,0,663740,0,663740,,
4389,terra1gjrhjus4zdqf65pff3mup0zfc3ytwz87lfxsuc,,30,0,0,0,0,0,30,0,30,,
4390,terra1gjt7fjvt7styrp79cqml3e9q9m75djdxdtw9df,,4414428,0,0,0,0,0,4414428,0,4414428,,
4391,terra1gjv4gv0mau7jru6t0tv49gx5c363xv5f7jxcje,,132721670,0,0,0,0,5450,132727120,0,132727120,,
4392,terra1gjwnjta3syn9kqptlyj2h4xatnjyczd97hqwtl,,3750,0,0,0,0,0,3750,0,3750,,
4393,terra1gjzkv8vnzfsu7v7t7eh9ldcqwcrtxw278wyerq,,0,0,0,0,0,0,0,"310,000001",1312,,
4394,terra1gk2md0a9xvsf4dqa9ktpzgz6ey84emh8t0l5tu,,70,0,0,0,0,0,70,0,70,,
4395,terra1gk3xlt8ws6svcfvjfnla8vlczy2l3sceh2wydn,,0,0,0,0,0,0,0,0,0,,
4396,terra1gk9rlhaqy0mzx2v2xvf3hjmxg7dg6czugypce0,,70,0,0,0,0,0,70,0,70,,
4397,terra1gk9z2gqclrhm5phmeducsapg0ww74csl349v3d,,0,0,0,0,0,135106306,135106306,0,135106306,,
4398,terra1gkh0ej0nwvsgk226d7nzegs5nw2lryk3mh2lyv,,971866110,0,0,0,0,143648755,1115514865,0,1115514865,,
4399,terra1gkkgel5zyn8dutehe08nsl4rsvyvy3f6r2z3z6,,0,19532300,0,0,0,0,19532300,0,19532300,,
4400,terra1gku7rr5n4vc65ky7lf85t9j2dyylra0w6xm2cg,,0,0,0,0,0,0,0,9577937,40539983,,
4401,terra1gkvpqgzt56p75qja3j0xjmdqxjx6wl2kcu8sn4,,0,0,0,0,0,0,0,0,0,,
4402,terra1gkzjc4xj7jxcd8x2kau30arjdy959cfc8k3qqz,,0,0,0,0,0,15764341,15764341,0,15764341,,
4403,terra1gkzzy6zr8ug2kk2dvyc30m96ywcxd55m740hm4,,0,0,0,0,0,368535829,368535829,0,368535829,,
4404,terra1gl6aj8ua7t9u95llcycafn26h3n2lf5luma58a,,0,0,0,0,0,0,0,9302,39372,,
4405,terra1gla4k5kvrxglnetqc0t0j5vkl7tcq5ck7gmzhu,,87590,0,0,0,0,0,87590,0,87590,,
4406,terra1glahknu63c7cqur2d5zda3n7hcul0f74z3epf7,,0,0,0,0,0,0,0,100329,424657,,
4407,terra1glen42yz25rhrjd56dt8aqpx7rxsmxvvl9r6l9,,0,0,0,0,0,5047,5047,0,5047,,
4408,terra1glld045gkvstskkhzm0mqeczr3w7pyjfc2jt5q,,2231533,178840430,0,0,0,0,181071963,0,181071963,,
4409,terra1glwtjqv2dlayj3rglxalp87umk0jtkurmpwncz,,199284172,3805,0,0,0,0,199287977,15477890,264800351,,
4410,terra1glxv6x2x7xsr6a06d9vv9dz64ay0hekmka7g72,,14551615,0,0,0,0,0,14551615,0,14551615,,
4411,terra1glxyh484nypmgujv4qe6ueh6k8t5ld7u2deff2,,24483254519,0,0,477777730000,0,598299040,502859283559,0,502859283559,,
4412,terra1gly3n8eueywq7jpa564z8w9qvc3gkykjtxhl0f,,207240755,0,0,0,0,751168724,958409479,0,958409479,,
4413,terra1gly89yd35vxtgzw7jvae8gw6e0cpd0q0y9dkff,,7427528,0,0,0,0,0,7427528,0,7427528,,
4414,terra1glygpwnu9zg80ag3h8rktp9pus75mt9va9eglc,,0,0,0,0,0,0,0,1515844700,6416028599,,
4415,terra1gm3tlltgqjlhzh5vncf3y7p99aq8q7jmwzs6z4,,0,0,0,0,0,17259850,17259850,1229573,22464193,,
4416,terra1gmcecqx48xujhqmrrmz0nqe5jljtv75ekklvhm,,10,0,0,0,0,0,10,0,10,,
4417,terra1gmctd8r4v2rgtnn5trhr3dm9xpcrxy3wvvtay6,,0,0,0,0,0,1068886065,1068886065,0,1068886065,,
4418,terra1gmhsgjjcr6anxf4lks6xgfpc7xu2rlw8a36j7c,,0,279614410,0,0,0,0,279614410,1102,279619074,,
4419,terra1gn3kh6cjsj5cf0zu02k04zfl4t5vssf5spzrqg,,0,0,0,0,0,0,0,0,0,,
4420,terra1gn4yemknvqpgvhen5sl5qv0zwrdfclmf4e7ekl,,0,0,0,0,0,25471229,25471229,0,25471229,,
4421,terra1gn7mygefnuussd748mfa39vylsa5h47pzggez0,,0,0,0,0,0,1162220,1162220,0,1162220,,
4422,terra1gnchd3skd5whvt75ktenj0v3f2reehlmnz2m28,,0,0,0,0,0,0,0,0,0,,
4423,terra1gnd7nnnnaewk52cmfqjhgfh684u2uxa2jl68vy,,1008151480,0,0,0,0,60704422,1068855902,0,1068855902,,
4424,terra1gndm9mj98y58fypm6mnm4hza4zx6m3rsmx233j,,0,768512493,0,0,0,0,768512493,0,768512493,,
4425,terra1gnfrjxe0fpxzkakhcjgg8qsgj63ygh4c4wnh80,,0,0,0,0,0,0,0,0,0,,
4426,terra1gnhvs7sa63rsuz9gfcmxha5r8p89p55vgkzjj0,,0,0,0,0,0,7676777,7676777,0,7676777,,
4427,terra1gnjf4lpcfg5e3dk2lw9j7upz84lr4ady2ae3j3,,6291869,0,0,0,0,0,6291869,0,6291869,,
4428,terra1gnkf3cx5h2z703da54ue5ctv8jg68pj82nxgcc,,0,0,0,0,0,0,0,0,0,,
4429,terra1gnptm2apzfdzdn8yxq09hpj9eafnrtmddvgydk,,0,0,0,0,0,0,0,0,0,,
4430,terra1gp34rta0maqsgxe6hse54njk5mxsw55x8npd2f,,269179390,0,0,0,0,899428912,1168608302,0,1168608302,,
4431,terra1gp43x3j75u6kml89z9k94uv3u3suq0mtx8myht,,0,0,0,0,0,0,0,0,0,,
4432,terra1gp6ghcgczt4g433ec5f7803gdelnwgvtqapskz,,87590,0,0,0,0,0,87590,0,87590,,
4433,terra1gpaac98v2txakjlc93a7zkzdju7r26nxg97zu0,,0,0,0,0,0,0,0,0,0,,
4434,terra1gpfgs8tna9dt7q3qzffaqag3f8w2hjacnaqs23,,4196130,0,0,0,0,0,4196130,0,4196130,,
4435,terra1gpncprpefrggzwrh2ghknfkhep0ya3htnl3n96,,765139720,0,0,0,0,0,765139720,0,765139720,,
4436,terra1gpntkvgsrlnfewy72zfrdd48eahfdqlqs2r3pp,,1746786610,0,0,0,0,0,1746786610,46955588,1945532824,,
4437,terra1gpqxzf99zprlaj3ztcncwpzs4u3gu968t3mndg,,0,0,0,0,0,100338078,100338078,0,100338078,,
4438,terra1gq2w4fdweky4ac07ag9wg89vfsf7qa2qr2d6ey,,0,0,0,0,0,0,0,0,0,,
4439,terra1gq3mx2t3rslympvrehfmwlqy54mvfaaapysuz3,,0,0,0,0,0,0,0,0,0,,
4440,terra1gq462qgc4trmmg0acsgp5gz408qn5gg3sjyjfa,,0,1024,0,0,0,0,1024,0,1024,,
4441,terra1gq48qzxt3a6zdrr58l332lv5cw9s5hug2ssv7m,,0,528184818,0,0,0,0,528184818,0,528184818,,
4442,terra1gq4stq4p86tzwtpxhd6k5my00devzspey0hgd0,,0,0,0,0,0,0,0,0,0,,
4443,terra1gq4xr3tvvzqqnftsph9ggq72yc7l5ya9qjgqk2,,0,79330053,0,0,0,0,79330053,211599848,974956548,,
4444,terra1gq5un65xlt3ru4t0l73m0wedmzjh9ffmr6g03g,,0,13936820,0,0,0,0,13936820,328977311,1406380146,,
4445,terra1gq7926lat9856svmvsznzlxznkuyjjevshe8qc,,0,0,0,0,0,79460,79460,0,79460,,
4446,terra1gq95fz3g2vdfnps5gtgge65cf2p2swzp7fdwng,,0,0,0,0,0,0,0,0,0,,
4447,terra1gqax9p28c2pp4rqnnl4a7rcfcvmfremm9nupzq,,0,0,0,0,0,11930,11930,0,11930,,
4448,terra1gqd3xl534m0ntctjhkh5v4rccc8rv5g0wzqz65,,0,0,0,0,0,0,0,0,0,,
4449,terra1gqddexyx9gs3aezzwuxv4hwu9yr5wyw6j6yfwn,,222548273,0,0,0,0,0,222548273,0,222548273,,
4450,terra1gqfp0a3hrmddamv5m80hl5lzjmaksxuzwfdrde,,0,8652881838,0,0,0,0,8652881838,23099371205,106424260576,,
4451,terra1gqlqw462765v6s9u22rfqw28erxs6gnhzn6acn,,0,227797870,0,0,0,0,227797870,48916517,434843996,,
4452,terra1gqvzxty92l5zqxg3gfl9lervvs8zlag8v3jrke,,87590,0,0,0,0,0,87590,0,87590,,
4453,terra1gqw2egvq0wmdvgqsutkh2385a6pd4wfpen392u,,0,0,0,0,0,43844680,43844680,0,43844680,,
4454,terra1gr0h8akuxhgzplysrxhhfsmv4rdalafudwm35d,,0,0,0,0,0,0,0,0,0,,
4455,terra1gr29ms8ghvgtncxz0zaqy67e0cvjpyktffltpl,,0,0,0,0,0,0,0,13869830,58706031,,
4456,terra1gr4jkynql6ma4ygj9mt843jxwqrfgm0trf4ljx,,657889798,0,0,0,0,0,657889798,0,657889798,,
4457,terra1gr4jnpl8lpk0mh2yc6r4g7umumener7rx80dx7,,0,0,0,0,0,0,0,0,0,,
4458,terra1gr8umz9tqcmynpp0aal7cuuvr5jy32md7y48fv,,134569465,0,0,0,0,0,134569465,0,134569465,,
4459,terra1grl8prt0sg78wk8kej5t9hykv43esn0v4mk6m3,,0,0,0,0,0,0,0,0,0,,
4460,terra1grqz4epwzlh27ujvflwxghsn86nj43hchykv3j,,0,0,0,0,0,1342651971,1342651971,0,1342651971,,
4461,terra1grs0gw8n2jfrmaz7zygtxh43fmkehzu2tqje7r,,0,5109,0,0,0,0,5109,180816208,765335464,,
4462,terra1gry644ykeh77ngxxwlagf6xdfv6te29nmyaec4,,0,0,0,0,0,0,0,0,0,,
4463,terra1gs6576l7aw5wt5lys9fgj4us5u6g2fsgptx6nf,,0,0,0,0,0,355658240,355658240,0,355658240,,
4464,terra1gs7f4vt5j7e9hcyx33dtvrdt7p9jmrf92xht00,,0,0,0,0,0,0,0,0,0,,
4465,terra1gsdpsgjh6lefewa5n8lnd48pprdsvzpj4qcaxy,,0,0,0,0,0,0,0,0,0,,
4466,terra1gsehe40zqn0wc6z5mztet0wjkdryc5eewud058,,885461658,0,0,0,0,0,885461658,5044,885483007,,
4467,terra1gshc840dy8h6wyu24c7jjc6844j9c7j4a0zjxk,,0,0,0,0,0,0,0,0,0,,
4468,terra1gsxqw3h0lsxplrrlkke3ng0gc03gmu26v8lv7e,,0,2779261,0,0,0,0,2779261,1029,2783616,,
4469,terra1gsz322zxzax2xsxjzwuhrtsvzh6c5zhfv3wr0t,,0,0,0,0,0,0,0,0,0,,
4470,terra1gt7pr59ly0prkfzq5ghhnfus4xkfxyexnpw5m8,,0,0,0,0,0,0,0,0,0,,
4471,terra1gt92tmfg3wyupn2y0ar7tquerpx7wrscfn9xzf,,6757325,0,0,0,0,0,6757325,4642291,26406483,,
4472,terra1gt9ytxhu6fzv84xsxp5ug5h9v067wl9v6l74x4,,3987786,0,0,0,0,0,3987786,0,3987786,,
4473,terra1gthquvw3m43kynzph6r4sp0eeg0t3vmp42pfek,,0,2627719,0,0,0,0,2627719,0,2627719,,
4474,terra1gtj3zgtgpj5dzp2cs82au4c7ylutdsry55qkw4,,4380670,0,0,0,0,0,4380670,0,4380670,,
4475,terra1gtmkcgwddsrmfd0s72l46yj9xj4u44ja98f5yk,,0,0,0,0,0,0,0,0,0,,
4476,terra1gtpn89jwg23zlwcvl7y0z6hgdqfavv7ljcewrk,,136364337,0,0,0,0,0,136364337,0,136364337,,
4477,terra1gttv5ct0tnsrnhkdkmxzh0syf0r94lyp0amyj9,,0,10302796,0,0,0,0,10302796,0,10302796,,
4478,terra1gtuhzlsfedcl8u3vdmg80ew6r970y78u0puqhz,,0,0,0,0,0,439248667,439248667,0,439248667,,
4479,terra1gtuuzha6fgpjw34x8wrr6a50xyk6hjz2g5x7qm,,188316914,0,0,0,0,0,188316914,2630,188328046,,
4480,terra1gu0uahej6q9eu4cus0pxxuehqqx523evecyn78,,0,0,0,0,0,0,0,662218,2802932,,
4481,terra1gua3s973rr480h38csyfu5y2pmketuddrxjx4k,,0,24568410,0,0,0,0,24568410,676839833,2889389408,,
4482,terra1gure8jcayuhwl4xpaensgf93c44kh4gdz9a9wz,,263866927,0,0,0,0,0,263866927,0,263866927,,
4483,terra1gusjr74yhvmurghuqgcmu6pdflc5htd46x85lz,,245010404,1261240,0,0,0,0,246271644,265540098,1370207930,,
4484,terra1gutpsv5q7yq3dyv74ddk54pe4dz3q9uxvg4qz8,,4379531,0,0,0,0,0,4379531,0,4379531,,
4485,terra1guujdpjww563mmh7w5k06030zwycapagdksn69,,0,0,0,0,0,0,0,0,0,,
4486,terra1guvvu73lqcl4x2gz4fk9qjvaz48ux48tuw4n6a,,171262899,0,0,0,0,0,171262899,0,171262899,,
4487,terra1guzznc5cser03fgj0eamludr92ax2sx3ur6vt7,,0,0,0,0,0,0,0,0,0,,
4488,terra1gv5g9xzk9u6temc664tmr5g7a7ajnyuc2hf2wx,,0,0,0,0,0,58652630,58652630,0,58652630,,
4489,terra1gv7e8j7xlxwfznsl7kermwkf5mmpnmnsraknen,,0,0,0,0,0,0,0,0,0,,
4490,terra1gvmcqsf3sj7chwzckrpf2ka4lrsg5txkue2qac,,0,0,0,0,0,39820,39820,0,39820,,
4491,terra1gvmgx0yjsg5zvw58wa966ynlfu6au34krfvn23,,103880,0,0,0,0,853060409,853164289,0,853164289,,
4492,terra1gvwyk7g5zgk40yjehs8nc033mshrygnl8679tu,,0,0,0,0,0,0,0,0,0,,
4493,terra1gw2gw95xcz50htsj2u57uuesu2n5z5rj9ht2q8,,0,0,0,0,0,0,0,0,0,,
4494,terra1gw2pjtx0jlyptl2zqx6cg4t3l6rqqz64kdkauq,,7935999,0,0,0,0,0,7935999,0,7935999,,
4495,terra1gw3zr5kds8rcstt0qqlheuhxvjvnl7p4nlwqpa,,0,0,0,0,0,3202,3202,0,3202,,
4496,terra1gw4026f5f77nw45a440ajp2j8yrjl4j7mglx7n,,0,0,0,0,0,1010756419,1010756419,3185132,1024237944,,
4497,terra1gwejw85zsafqu273et76jdy9x3uk243ff4r3xh,,274870,0,0,0,0,1058,275928,0,275928,,
4498,terra1gwf8gttf6t2ks3eujlc4mu64aj0m52wmnlqkyd,,87590,0,0,0,0,0,87590,0,87590,,
4499,terra1gwgctjllsc05kljjrnwfasljyg9phqlw88qqcc,,0,0,0,0,0,0,0,0,0,,
4500,terra1gwmv4raevce2dk2gj5drtdtylcnpygt8y8mpua,,113750069,0,0,0,0,0,113750069,0,113750069,,
4501,terra1gwtwkfr6kd2gu4dd87hc90fut3savmvj2q9fvl,,0,0,0,0,0,0,0,6295151,26645123,,
4502,terra1gwx3apm5zxcy6zpkugzv2kdrhklcflascxde5z,,6924691,0,0,0,0,0,6924691,0,6924691,,
4503,terra1gx394ae6mr5y2ck5ngdmqh9m4yrfg5ecymkdlc,,0,0,0,0,0,0,0,0,0,,
4504,terra1gxct54svz45yg3lf4s6sg4xpwetfl47dpfmteg,,0,0,0,0,0,272168530,272168530,0,272168530,,
4505,terra1gxdaluvrdplgeqw968zfvul5qmm828rvcauczm,,0,0,0,0,0,0,0,0,0,,
4506,terra1gxh93cf6lhtuphnq7eua4ngq84e3kley3u8ghf,,0,0,0,0,0,0,0,0,0,,
4507,terra1gxt2etfulgyxndec9xxtumh3x7uc2g259s3f52,,0,0,0,0,0,0,0,0,0,,
4508,terra1gxwlg0rk530f5g0q4j4rqqlx6fwck2trglclgd,,697998788,0,0,0,0,310174406,1008173194,63820,1008443321,,
4509,terra1gxxudeehpl7dj5rwsue2rpdzqgvrkjwayfxr0u,,0,6751370,0,0,0,0,6751370,0,6751370,,
4510,terra1gxycrfjqrqy3j44xxhud0as5wu5vksc9m8mqnq,,0,0,0,0,0,0,0,0,0,,
4511,terra1gy04wy6g4vu8a4n9rfs44rj5r7kd8p2dlxewyj,,0,0,0,0,0,0,0,0,0,,
4512,terra1gy0a7nfnk58ztspskesc6aeczj8dm5jux68a2g,,13384235,0,0,0,0,0,13384235,0,13384235,,
4513,terra1gy49qugz2hxcm5su2ckr0egkctp2hrfgtakykz,,0,0,0,0,0,57659648,57659648,645970,60393808,,
4514,terra1gya5qx5rysztg2n388zz3mgv7e4mcmnrl4cwds,,87590,0,0,0,0,0,87590,0,87590,,
4515,terra1gycgtkwv2m0exuj8xsgkyjz2w62hgws84dxxqs,,0,"130,000001",0,0,0,2416093049,2416093179,0,2416093179,,
4516,terra1gyj7c8t3z94he03seauz7zxn37l5t9xnkm0j8g,,0,0,0,0,1234727200,0,1234727200,0,1234727200,,
4517,terra1gyjcxwhk3kxtqxgzuhhva5lurekdv8cudv249e,,622819386,0,0,0,0,448589355,1071408741,0,1071408741,,
4518,terra1gykjcqsgstdakfzsw43gdqxvqlz7d890sc02sq,,5489710,0,0,0,0,0,5489710,0,5489710,,
4519,terra1gymn3ynqlrh8u5h9n2plyqr20jnc80gfxwcc9k,,2871850,0,0,0,0,0,2871850,0,2871850,,
4520,terra1gynv3yp9tyut4y3rdur6tmm44fegk8xeka5wu4,,0,11690,0,0,0,0,11690,0,11690,,
4521,terra1gyqlt6pewj894zz7qj0vudcnyxv0awhvu0gznk,,39290,0,0,0,0,0,39290,0,39290,,
4522,terra1gyvgpngr3saypgdud0etzj74q56vy97shnjgdw,,0,0,0,0,0,0,0,0,0,,
4523,terra1gyx9dkee7q8sd4h9372lm6fqdkxdt2qf4jmxpp,,0,0,0,0,0,0,0,0,0,,
4524,terra1gyzcdqj9llu4u63gur98judu8tmec9xr77j0su,,2863825,0,0,0,0,0,2863825,0,2863825,,
4525,terra1gz0xddaplcd75fmxp2ttmfes28t6ra9zlfu4pq,,0,0,0,0,0,0,0,0,0,,
4526,terra1gz6s2309yz0rw345m0a3z9xf7yghd4cr3u6m25,,680698260,0,0,0,0,0,680698260,0,680698260,,
4527,terra1gz8hl5vdk52fv8kvypslnp5ap8tgmc0296lv5v,,738189959,0,0,0,0,196574141,934764100,0,934764100,,
4528,terra1gz8nzfxu0dzga44tasakua5tf4pfxec74wgntu,,0,0,0,0,0,0,0,0,0,,
4529,terra1gz9rafgv4pa87vtgl76cuv29df5rt3zp6k20xp,,0,0,0,0,0,0,0,0,0,,
4530,terra1gzu76yyyhz0t7my920swltdjmp2xs0exkg57xm,,0,0,0,0,0,0,0,0,0,,
4531,terra1gzum29dn6jjr2p2qwydg5uw54euagd94wq46dl,,0,0,0,0,0,267648475,267648475,0,267648475,,
4532,terra1gzymsnay4453sf2jt60jngaed0f8dyx8qzv075,,0,0,0,0,0,0,0,0,0,,
4533,terra1h04en0m94xmvcrz43g6yxlurhq9gtwzgd4q95u,,3590,0,0,0,0,6297890,6301480,77349191,333692948,,
4534,terra1h0ftp97hzm8fxux3pu4vkpv0m7t2rnccka7dkt,,50,0,0,0,0,0,50,0,50,,
4535,terra1h0kcduc4l9r8qtk2cj3xq5tv34wa90wmgv932l,,810,0,0,0,0,0,810,0,810,,
4536,terra1h0kd7ce8y790uv334v07at5hlh8xstz86l35xl,,0,0,0,0,0,0,0,0,0,,
4537,terra1h0tq63777adlf62kg2hnq65jqj83xq5mzjrlta,,0,67420,0,0,0,0,67420,0,67420,,
4538,terra1h0u9n7r5mseddmlehppeuj4xaa6jsklakyv7s0,,0,0,0,0,0,0,0,0,0,,
4539,terra1h22pqd0uemwp6kuvsh6p5d24ppw5pt32zm72ym,,3760,0,0,0,0,0,3760,0,3760,,
4540,terra1h24gzy8jjj4aa6gy5xh87yhr6r0zva6twdx57v,,0,2835992260,0,0,0,0,2835992260,0,2835992260,,
4541,terra1h24jc8m42r4qgcv043vggg4fkuye5s9zcu2zsz,,87590,0,0,0,0,0,87590,0,87590,,
4542,terra1h277j7k6p34z4a6t0eme67yxvvxnjeps7x5rsy,,501168620,0,0,0,0,0,501168620,0,501168620,,
4543,terra1h2fh3rql3l4yhlgl8w3vmwhd8fvnnxl4jnzul6,,0,478006102,0,0,0,54407570,532413672,86848580,900012657,,
4544,terra1h2huead63vxmmtzhnchgmwg2ksnyu5308m6w8g,,9247419,0,0,0,0,0,9247419,0,9247419,,
4545,terra1h2ta9fxmtnajyqwcx99cc035mxmsen80fvrhtd,,28770,2016471530,0,0,0,0,2016500300,181006776,2782637261,,
4546,terra1h2tup4wyy5tnc4dkt960ldg23lfryqwu0c28d9,,1481410,189532614,0,0,0,0,191014024,203949006,1054257241,,
4547,terra1h2wps5ege8ejusen03y9ntjl2vn4xku2zerxxn,,0,0,0,0,0,0,0,0,0,,
4548,terra1h2ychmvt9ax0p96j6fjm5lwp0wks3j8jd6uawp,,782225131,0,0,0,0,0,782225131,0,782225131,,
4549,terra1h30fss62km7tkujm7vunkt2nm3cvfadylhc8vz,,0,0,0,0,0,3791755853,3791755853,0,3791755853,,
4550,terra1h35sjsznufpkkzzc3wwx9qyahzj36gqdcv9ck4,,70,0,0,0,0,0,70,0,70,,
4551,terra1h364ycm2pdzkuz5p9glu68r8uwa2fz99c2r5gu,,8521816,0,0,0,0,0,8521816,0,8521816,,
4552,terra1h3a9fxym2z6wpc08lqq84sxqdnerpu4zusawg0,,279326432,0,0,0,0,0,279326432,946695,283333453,,
4553,terra1h3awxvfczuwfnnsvqj4j6y6nrljv2uyczlsryd,,0,0,0,0,0,0,0,51429245,217681605,,
4554,terra1h3dcqd3wtex9mc534yswvcz8j9ffchnmul77ku,,630,0,0,0,0,0,630,0,630,,
4555,terra1h3jt9zgff89g3lwflprmnz0kqz3xv0w4v2jexy,,0,0,0,0,0,0,0,0,0,,
